event_id,user_id,movie_id,date_id,device_type,watch_minutes,completion_pct,is_completed,rating_given
482,2227,388,20241216,Mobile,29.7,52.1,0,5.0
483,1025,488,20241216,Smart TV,97.1,78.9,0,1.0
484,2233,42,20240210,Mobile,18.1,54.8,0,5.0
485,2846,148,20240619,Laptop,8.9,22.8,0,
486,1395,487,20240602,Smart TV,18.2,31.4,0,3.0
487,1746,559,20241120,Tablet,87.2,66.0,0,2.0
488,2313,92,20230712,Laptop,36.4,98.3,1,2.0
489,1755,293,20241218,Mobile,68.1,44.8,0,4.0
490,102,65,20241013,Smart TV,14.7,26.7,0,4.0
491,424,559,20231123,Tablet,96.2,72.9,0,1.0
492,1299,87,20240416,Mobile,89.2,80.3,0,
493,2919,590,20241210,Mobile,101.8,58.5,0,1.0
494,2647,421,20241128,Smart TV,17.1,77.9,0,
495,2255,54,20240111,Laptop,61.7,37.4,0,
496,1908,264,20241212,Smart TV,71.7,66.4,0,5.0
497,2653,198,20240728,Tablet,43.6,41.1,0,
498,1885,238,20231123,Mobile,70.5,78.3,0,
499,1428,396,20241214,Smart TV,33.6,67.2,0,
500,1900,461,20231103,Smart TV,21.0,18.8,0,
501,851,229,20241101,Smart TV,30.8,36.7,0,1.0
502,1066,253,20230702,Smart TV,3.3,13.3,0,
503,842,455,20240705,Smart TV,66.1,57.9,0,5.0
504,2962,137,20241104,Gaming Console,33.3,20.2,0,4.0
505,2838,384,20240115,Mobile,98.5,76.9,0,5.0
506,272,186,20230302,Laptop,23.7,79.0,0,3.0
507,2444,521,20240304,Smart TV,73.9,70.4,0,
508,1494,321,20240105,Smart TV,63.6,59.5,0,2.0
509,2349,78,20240321,Smart TV,74.1,86.1,0,5.0
510,1976,94,20240627,Laptop,55.2,55.8,0,1.0
511,1456,143,20240524,Mobile,48.2,50.8,0,5.0
512,1574,288,20231123,Mobile,21.3,78.9,0,5.0
513,440,445,20240729,Mobile,55.3,62.8,0,
514,2517,62,20231215,Smart TV,42.9,40.8,0,3.0
515,2220,101,20240327,Laptop,52.4,40.3,0,1.0
516,318,567,20240927,Mobile,87.1,82.9,0,5.0
517,171,89,20241114,Smart TV,87.4,87.4,0,
518,2515,413,20240806,Mobile,56.4,35.7,0,4.0
519,2274,142,20241102,Laptop,81.1,59.6,0,
520,1425,278,20240418,Smart TV,37.8,72.6,0,3.0
521,2172,232,20240906,Mobile,90.1,56.7,0,4.0
522,2776,577,20241012,Smart TV,91.9,56.0,0,
523,1804,440,20240912,Tablet,132.8,89.2,0,4.0
524,290,435,20240928,Mobile,53.4,54.5,0,5.0
525,2147,279,20241212,Mobile,17.2,57.3,0,
526,581,142,20241229,Smart TV,126.9,93.3,1,5.0
527,1539,585,20240526,Tablet,31.8,56.9,0,4.0
528,1690,326,20240415,Mobile,25.7,71.5,0,1.0
529,658,550,20231211,Smart TV,67.1,78.9,0,3.0
530,1248,443,20240620,Smart TV,25.4,31.7,0,5.0
531,2516,317,20240904,Mobile,18.3,16.8,0,3.0
532,2054,489,20230512,Web Browser,5.4,14.1,0,
533,2916,520,20240320,Laptop,56.1,50.1,0,
534,131,57,20240619,Mobile,66.4,37.1,0,
535,2212,343,20241223,Mobile,12.9,34.9,0,
536,1186,363,20240927,Smart TV,60.8,46.8,0,2.0
537,252,485,20241106,Laptop,40.7,73.9,0,2.0
538,2679,58,20231212,Tablet,10.9,49.5,0,2.0
539,211,225,20240927,Smart TV,105.3,67.5,0,
540,2235,365,20241009,Smart TV,102.9,71.5,0,
541,303,456,20241229,Mobile,66.5,41.5,0,
542,1611,568,20231231,Tablet,92.5,96.3,1,2.0
543,1717,245,20241224,Smart TV,105.4,75.8,0,4.0
544,848,117,20241024,Mobile,22.4,49.7,0,1.0
545,2992,131,20240527,Smart TV,74.2,69.3,0,5.0
546,1807,195,20230818,Tablet,102.9,86.5,0,
547,1387,417,20240405,Smart TV,21.8,62.4,0,3.0
548,2215,377,20240812,Laptop,22.8,71.2,0,2.0
549,1574,591,20240513,Smart TV,49.4,58.1,0,1.0
550,346,382,20241129,Web Browser,11.7,39.2,0,5.0
551,2973,96,20240828,Tablet,55.9,31.9,0,
552,165,536,20241021,Gaming Console,90.5,82.3,0,1.0
553,1254,391,20240716,Mobile,74.3,52.7,0,1.0
554,189,182,20231207,Laptop,23.2,58.0,0,4.0
555,1784,225,20241124,Mobile,22.9,14.7,0,5.0
556,2803,371,20240916,Mobile,67.9,41.6,0,5.0
557,2710,583,20231221,Web Browser,40.5,92.1,1,3.0
558,2820,284,20231230,Smart TV,3.3,8.6,0,1.0
559,2233,59,20241001,Mobile,103.4,70.8,0,2.0
560,2956,544,20230705,Web Browser,106.5,63.8,0,5.0
561,344,446,20240923,Mobile,80.9,57.4,0,
562,138,572,20241017,Web Browser,34.9,67.2,0,1.0
563,293,475,20230218,Mobile,84.3,61.5,0,
564,2022,4,20230823,Smart TV,42.5,47.7,0,
565,2690,419,20231122,Mobile,12.9,8.3,0,2.0
566,2581,226,20240901,Mobile,16.7,43.8,0,
567,1968,436,20230629,Smart TV,128.3,73.3,0,5.0
568,2251,231,20241004,Smart TV,41.5,88.4,0,5.0
569,1135,535,20230608,Mobile,47.9,31.9,0,4.0
570,1805,165,20240626,Smart TV,9.8,36.3,0,5.0
571,842,354,20240914,Tablet,98.2,54.9,0,2.0
572,149,534,20240722,Smart TV,28.3,51.5,0,1.0
573,929,247,20241130,Mobile,34.4,59.2,0,4.0
574,1381,519,20230812,Mobile,65.7,55.2,0,
575,1490,204,20241121,Mobile,42.2,89.7,0,5.0
576,344,367,20240904,Smart TV,140.3,92.3,1,3.0
577,2061,314,20241129,Smart TV,19.0,61.4,0,
578,1216,77,20230314,Smart TV,27.8,21.4,0,
579,971,541,20240719,Mobile,82.3,51.5,0,3.0
580,1873,108,20230617,Mobile,55.1,41.7,0,
581,1886,485,20241003,Gaming Console,21.4,39.0,0,4.0
582,2566,156,20240407,Laptop,24.6,87.8,0,2.0
583,1997,391,20240709,Mobile,63.7,45.2,0,1.0
584,1438,327,20240715,Smart TV,69.7,48.4,0,3.0
585,1940,115,20240520,Laptop,9.3,34.5,0,5.0
586,742,556,20240730,Laptop,98.2,61.8,0,2.0
587,1306,251,20241102,Mobile,128.1,77.2,0,2.0
588,709,214,20240710,Mobile,21.4,47.5,0,5.0
589,1205,485,20230607,Laptop,43.9,79.8,0,
590,1394,419,20241009,Smart TV,20.9,13.5,0,1.0
591,1494,507,20240825,Smart TV,37.7,89.7,0,2.0
592,2406,479,20231230,Smart TV,137.9,79.3,0,
593,692,112,20241116,Smart TV,111.1,73.6,0,
594,45,315,20241118,Laptop,17.1,46.1,0,
595,1904,256,20240918,Mobile,17.5,29.7,0,5.0
596,2532,509,20240605,Mobile,110.2,64.8,0,
597,951,78,20241223,Smart TV,70.9,82.4,0,
598,2507,176,20230801,Smart TV,71.5,44.7,0,
599,1356,69,20240807,Gaming Console,62.8,44.2,0,4.0
600,2608,245,20241128,Gaming Console,84.6,60.9,0,4.0
601,54,130,20240918,Gaming Console,12.1,37.9,0,4.0
602,1613,199,20241212,Laptop,93.0,55.7,0,5.0
603,519,150,20231216,Mobile,27.6,74.6,0,
604,2691,107,20240311,Laptop,84.1,60.0,0,3.0
605,2412,546,20241125,Mobile,30.1,53.8,0,1.0
606,1063,457,20240327,Mobile,28.6,56.1,0,
607,967,439,20241014,Mobile,95.9,95.0,1,2.0
608,50,135,20240818,Gaming Console,17.2,59.4,0,1.0
609,1762,500,20241018,Tablet,31.1,57.6,0,1.0
610,2871,201,20230805,Smart TV,4.8,4.4,0,2.0
611,3000,181,20240307,Tablet,34.7,57.8,0,
612,834,388,20240405,Gaming Console,53.5,93.9,1,5.0
613,134,594,20240801,Mobile,99.5,57.5,0,4.0
614,714,321,20231228,Gaming Console,23.0,21.5,0,5.0
615,706,502,20241123,Smart TV,4.9,11.7,0,
616,2959,65,20231212,Smart TV,40.1,72.9,0,
617,1490,164,20241006,Laptop,17.2,28.7,0,
618,2531,350,20240804,Mobile,11.4,32.7,0,5.0
619,1650,227,20240528,Tablet,17.3,41.2,0,
620,199,24,20241219,Smart TV,120.2,78.0,0,1.0
621,765,182,20241216,Smart TV,24.1,60.2,0,2.0
622,228,119,20240725,Laptop,23.0,53.5,0,5.0
623,2054,11,20231228,Smart TV,61.0,50.8,0,3.0
624,288,396,20241221,Mobile,42.9,85.7,0,1.0
625,1586,458,20241203,Web Browser,39.4,68.0,0,5.0
626,2073,402,20240826,Gaming Console,158.4,96.0,1,2.0
627,1121,217,20241203,Mobile,31.8,67.6,0,5.0
628,992,65,20231226,Mobile,3.3,6.1,0,5.0
629,143,519,20240603,Smart TV,95.1,79.9,0,3.0
630,191,576,20240909,Smart TV,48.6,55.2,0,5.0
631,1428,452,20241223,Gaming Console,24.4,46.0,0,3.0
632,102,193,20241101,Smart TV,66.0,55.9,0,3.0
633,2392,155,20240606,Smart TV,71.6,41.8,0,5.0
634,2700,104,20240719,Laptop,107.0,66.1,0,
635,1252,449,20240930,Smart TV,13.8,30.8,0,1.0
636,1238,212,20230408,Mobile,14.0,46.7,0,2.0
637,815,390,20240614,Mobile,15.7,15.1,0,2.0
638,1143,357,20240909,Gaming Console,14.1,67.1,0,4.0
639,487,98,20240911,Gaming Console,86.9,67.9,0,3.0
640,2268,560,20230716,Web Browser,19.6,38.4,0,2.0
641,2454,300,20241218,Smart TV,8.5,29.4,0,2.0
642,1324,380,20241217,Gaming Console,18.1,82.2,0,5.0
643,1414,73,20240701,Mobile,103.0,83.1,0,
644,2177,96,20241027,Smart TV,149.1,85.2,0,5.0
645,193,61,20240215,Smart TV,12.7,36.2,0,
646,2890,117,20240623,Smart TV,13.2,29.3,0,
647,2133,405,20240130,Mobile,23.9,59.7,0,
648,986,230,20230630,Smart TV,7.9,30.5,0,
649,2323,303,20241227,Mobile,105.4,72.2,0,
650,2162,215,20241008,Smart TV,104.1,72.3,0,1.0
651,2163,513,20241224,Smart TV,109.2,63.9,0,4.0
652,1425,241,20241024,Smart TV,11.5,24.4,0,1.0
653,1789,288,20240707,Web Browser,14.3,53.0,0,5.0
654,1058,587,20241121,Mobile,72.1,58.2,0,
655,960,354,20241113,Mobile,85.0,47.5,0,
656,379,354,20240325,Smart TV,130.0,72.6,0,5.0
657,2787,281,20230208,Smart TV,15.5,35.3,0,
658,2490,384,20240103,Tablet,47.8,37.3,0,4.0
659,2535,369,20240930,Mobile,30.3,94.8,1,4.0
660,582,577,20241106,Tablet,70.0,42.7,0,1.0
661,1203,465,20241104,Smart TV,12.6,22.9,0,3.0
662,1453,298,20241005,Mobile,81.8,83.5,0,2.0
663,2622,544,20231001,Web Browser,155.0,92.8,1,
664,981,60,20241230,Smart TV,52.3,32.7,0,5.0
665,1834,175,20240922,Mobile,62.5,49.6,0,5.0
666,1148,424,20240829,Smart TV,17.9,42.6,0,1.0
667,962,102,20240710,Gaming Console,22.0,45.8,0,
668,2718,375,20240923,Smart TV,116.0,86.6,0,2.0
669,1070,140,20240405,Tablet,38.5,72.7,0,2.0
670,1267,37,20241121,Mobile,14.0,9.0,0,5.0
671,2230,309,20240428,Web Browser,4.7,13.9,0,
672,1804,483,20241102,Web Browser,58.9,46.7,0,4.0
673,2776,537,20241204,Laptop,79.6,63.7,0,
674,200,499,20240326,Smart TV,53.8,55.4,0,1.0
675,1067,474,20240826,Mobile,10.8,25.7,0,5.0
676,2705,589,20240813,Mobile,22.2,71.6,0,5.0
677,2075,61,20240427,Laptop,26.2,74.8,0,1.0
678,2616,188,20240915,Web Browser,70.6,40.8,0,1.0
679,999,226,20240319,Smart TV,30.2,79.5,0,
680,196,233,20240106,Tablet,23.2,15.8,0,2.0
681,1715,155,20240906,Tablet,106.2,62.1,0,
682,1346,583,20240522,Mobile,13.9,31.5,0,5.0
683,2311,536,20241022,Smart TV,99.8,90.7,1,5.0
684,145,356,20241230,Laptop,92.2,76.2,0,5.0
685,2819,396,20240626,Mobile,48.1,96.2,1,
686,990,375,20240519,Gaming Console,119.9,89.5,0,5.0
687,1123,134,20240430,Smart TV,61.3,56.3,0,5.0
688,1527,349,20241209,Smart TV,64.8,76.2,0,5.0
689,2821,503,20240528,Laptop,7.4,8.6,0,
690,1286,455,20230830,Smart TV,31.1,27.2,0,
691,671,225,20240823,Tablet,118.1,75.7,0,5.0
692,746,500,20241231,Mobile,23.8,44.0,0,5.0
693,629,70,20241015,Laptop,18.8,16.1,0,2.0
694,2039,157,20241229,Tablet,96.5,71.0,0,
695,2676,415,20240509,Laptop,20.2,69.5,0,4.0
696,2754,463,20240916,Mobile,66.5,43.2,0,
697,999,311,20241118,Mobile,40.0,35.1,0,4.0
698,1745,146,20240910,Laptop,22.3,17.5,0,4.0
699,2919,148,20241116,Tablet,15.2,39.1,0,
700,246,531,20241108,Smart TV,27.0,69.2,0,
701,1483,88,20240925,Gaming Console,98.1,66.7,0,
702,1576,30,20240829,Mobile,22.8,81.5,0,5.0
703,127,244,20240908,Mobile,135.5,75.3,0,
704,1412,166,20240911,Smart TV,60.6,39.9,0,2.0
705,1829,55,20240427,Smart TV,50.7,47.0,0,5.0
706,1076,482,20240614,Web Browser,47.2,92.6,1,5.0
707,559,327,20240101,Tablet,107.0,74.3,0,3.0
708,1915,60,20240619,Mobile,112.2,70.1,0,
709,71,509,20240119,Mobile,134.1,78.9,0,2.0
710,706,379,20241008,Mobile,87.8,73.8,0,5.0
711,1098,555,20231113,Mobile,8.8,6.7,0,
712,1522,575,20240202,Mobile,8.7,37.9,0,
713,1009,486,20241223,Laptop,40.5,90.0,1,
714,3000,155,20230923,Mobile,82.0,48.0,0,5.0
715,1814,178,20240225,Laptop,23.9,14.8,0,
716,2490,488,20240816,Mobile,101.7,82.6,0,
717,71,523,20240927,Laptop,20.4,56.6,0,5.0
718,1360,53,20241130,Mobile,27.4,76.1,0,1.0
719,387,42,20231225,Tablet,24.9,75.5,0,
720,1248,227,20240302,Mobile,25.0,59.4,0,3.0
721,626,63,20240121,Smart TV,13.5,43.7,0,4.0
722,523,171,20240912,Smart TV,32.7,86.2,0,3.0
723,2715,287,20240604,Laptop,17.7,61.0,0,3.0
724,2219,575,20241215,Gaming Console,22.1,96.1,1,
725,292,305,20241218,Web Browser,149.6,90.7,1,
726,2999,80,20240102,Laptop,19.4,34.6,0,4.0
727,2454,201,20241215,Smart TV,40.7,38.1,0,2.0
728,2129,595,20240724,Mobile,63.8,50.7,0,3.0
729,2435,27,20241224,Mobile,79.6,77.2,0,5.0
730,313,327,20241230,Mobile,72.1,50.1,0,5.0
731,1362,344,20241207,Smart TV,98.8,60.3,0,
732,625,557,20240331,Web Browser,77.7,50.8,0,
733,853,477,20240720,Tablet,21.6,54.0,0,3.0
734,1236,502,20240429,Mobile,11.0,26.3,0,4.0
735,1972,462,20240928,Laptop,14.6,58.6,0,5.0
736,730,246,20240602,Gaming Console,109.2,64.2,0,5.0
737,1331,172,20241225,Smart TV,104.3,79.0,0,2.0
738,1003,486,20240725,Mobile,39.2,87.2,0,5.0
739,84,208,20241006,Gaming Console,30.3,31.2,0,4.0
740,619,14,20240902,Laptop,36.2,69.7,0,
741,2728,303,20241020,Smart TV,69.9,47.8,0,1.0
742,2021,295,20240404,Mobile,82.3,65.3,0,4.0
743,2497,318,20230710,Laptop,28.7,58.6,0,2.0
744,1860,333,20240731,Gaming Console,152.8,85.8,0,
745,2745,210,20231120,Web Browser,10.3,22.0,0,
746,2639,260,20231227,Gaming Console,70.2,60.0,0,2.0
747,674,388,20241214,Smart TV,30.0,52.7,0,3.0
748,1931,194,20241013,Tablet,24.3,86.8,0,5.0
749,547,521,20231123,Mobile,93.6,89.2,0,1.0
750,440,454,20240522,Smart TV,140.5,80.3,0,
751,51,88,20231222,Smart TV,49.5,33.7,0,5.0
752,1902,44,20241231,Mobile,1.4,5.1,0,5.0
753,2415,59,20241130,Smart TV,85.9,58.8,0,
754,2821,303,20230410,Laptop,56.6,38.8,0,3.0
755,2976,589,20240124,Laptop,10.0,32.4,0,5.0
756,255,446,20240630,Mobile,61.3,43.5,0,5.0
757,196,480,20241023,Tablet,109.7,63.8,0,4.0
758,758,49,20241007,Mobile,18.9,12.7,0,2.0
759,2714,487,20240428,Laptop,40.5,69.9,0,
760,1052,10,20240923,Gaming Console,31.4,31.8,0,4.0
761,258,558,20240630,Laptop,71.8,62.9,0,
762,2864,48,20240119,Smart TV,98.9,97.9,1,1.0
763,1324,477,20241128,Smart TV,38.7,96.7,1,3.0
764,625,546,20240331,Smart TV,38.7,69.1,0,
765,354,257,20240825,Mobile,79.4,96.8,1,3.0
766,1073,285,20240503,Mobile,46.3,54.5,0,
767,1509,519,20240610,Smart TV,75.8,63.7,0,4.0
768,2810,69,20241126,Laptop,87.4,61.6,0,
769,214,192,20240220,Laptop,29.0,18.7,0,4.0
770,1563,373,20241221,Web Browser,128.8,95.4,1,4.0
771,2235,537,20240925,Mobile,119.4,95.5,1,
772,2631,528,20241215,Mobile,15.0,16.3,0,2.0
773,652,37,20241219,Smart TV,31.2,20.1,0,
774,74,178,20240412,Mobile,69.3,42.8,0,4.0
775,41,245,20240726,Laptop,128.5,92.5,1,
776,2620,544,20241222,Tablet,90.3,54.1,0,1.0
777,1324,472,20241129,Laptop,26.2,43.7,0,4.0
778,1946,320,20240301,Smart TV,69.5,77.3,0,3.0
779,624,494,20241122,Gaming Console,44.0,27.9,0,5.0
780,188,584,20230916,Smart TV,68.5,45.0,0,4.0
782,2553,553,20241221,Gaming Console,19.3,71.6,0,
783,578,329,20240218,Smart TV,32.2,63.1,0,4.0
784,2935,330,20240829,Tablet,23.4,60.1,0,5.0
785,2726,486,20230725,Tablet,15.5,34.4,0,2.0
786,1582,287,20230817,Laptop,19.9,68.6,0,2.0
787,1765,463,20241224,Smart TV,35.4,23.0,0,3.0
788,318,430,20241023,Smart TV,8.7,20.3,0,1.0
789,913,353,20230810,Smart TV,53.6,38.3,0,3.0
790,2034,587,20241125,Gaming Console,71.6,57.7,0,2.0
791,2889,93,20241203,Smart TV,15.4,33.4,0,1.0
792,1815,160,20230524,Tablet,11.4,26.5,0,
793,2049,112,20241006,Laptop,108.9,72.1,0,
794,2585,194,20241106,Smart TV,12.3,43.8,0,5.0
795,72,533,20240713,Gaming Console,117.1,74.6,0,3.0
796,1617,343,20240904,Smart TV,21.4,57.8,0,5.0
797,1207,346,20241208,Laptop,9.8,17.8,0,
798,607,95,20241120,Tablet,75.3,48.0,0,2.0
799,42,134,20240724,Gaming Console,47.0,43.1,0,5.0
800,1700,432,20231013,Laptop,118.3,78.9,0,3.0
801,2504,196,20241109,Tablet,23.4,78.0,0,3.0
802,2514,239,20241010,Laptop,88.3,78.2,0,5.0
803,1521,198,20230219,Tablet,12.3,11.6,0,1.0
804,656,174,20241206,Smart TV,30.3,22.3,0,
805,1179,168,20241014,Smart TV,25.9,86.3,0,5.0
806,2045,19,20241223,Laptop,23.7,87.6,0,2.0
807,655,573,20230521,Tablet,8.7,39.6,0,5.0
808,1464,107,20241230,Laptop,38.6,27.5,0,1.0
809,61,225,20240913,Tablet,11.2,7.2,0,3.0
810,390,453,20240421,Tablet,103.0,94.5,1,
811,2375,417,20241116,Tablet,17.0,48.5,0,5.0
812,2274,549,20241231,Mobile,19.1,40.5,0,4.0
813,2789,241,20240626,Mobile,36.0,76.7,0,
814,887,17,20241122,Gaming Console,27.1,48.5,0,3.0
815,2095,486,20230902,Smart TV,21.1,46.9,0,
816,2116,172,20240909,Laptop,113.1,85.7,0,5.0
817,22,322,20241209,Mobile,121.5,90.0,1,2.0
818,538,11,20240916,Mobile,66.0,55.0,0,3.0
819,2236,138,20240630,Gaming Console,18.1,67.0,0,
820,1156,525,20240921,Laptop,34.9,43.1,0,
821,332,291,20230731,Mobile,20.7,40.5,0,5.0
822,202,277,20240703,Smart TV,97.9,58.6,0,1.0
823,402,494,20240219,Web Browser,145.6,92.2,1,
824,355,264,20240705,Tablet,51.4,47.6,0,4.0
825,315,269,20241231,Smart TV,33.3,55.4,0,2.0
826,744,11,20240516,Tablet,76.1,63.4,0,2.0
827,112,131,20241201,Laptop,33.0,30.8,0,4.0
828,2939,163,20241122,Smart TV,30.1,81.3,0,4.0
829,433,156,20241216,Smart TV,16.9,60.4,0,4.0
830,1311,497,20241224,Laptop,105.5,83.7,0,2.0
831,2900,343,20241220,Mobile,18.2,49.2,0,
832,205,192,20241023,Web Browser,135.8,87.6,0,1.0
833,2222,562,20240727,Laptop,51.1,31.1,0,
834,1855,48,20240927,Mobile,41.7,41.3,0,3.0
835,2000,113,20240429,Smart TV,64.5,72.5,0,5.0
836,601,458,20240816,Tablet,46.6,80.3,0,5.0
837,2539,48,20240122,Smart TV,57.9,57.3,0,4.0
838,328,567,20240123,Smart TV,72.4,69.0,0,1.0
839,1253,452,20231101,Smart TV,32.2,60.8,0,
840,61,192,20240528,Smart TV,79.0,51.0,0,2.0
841,2047,121,20230331,Mobile,129.7,93.3,1,3.0
842,1634,556,20241010,Tablet,71.8,45.2,0,
843,1966,580,20241105,Smart TV,13.6,25.7,0,
844,2866,68,20241229,Tablet,72.7,61.6,0,2.0
845,2042,577,20230608,Laptop,119.9,73.1,0,4.0
846,1266,217,20240607,Mobile,24.6,52.3,0,3.0
847,1571,510,20240830,Smart TV,114.0,83.2,0,
848,1602,332,20240531,Smart TV,46.3,42.5,0,
849,2925,417,20240921,Smart TV,22.7,65.0,0,
850,1192,453,20241028,Tablet,75.4,69.2,0,
851,2893,344,20241006,Mobile,40.3,24.5,0,5.0
852,1834,139,20241128,Smart TV,39.9,30.9,0,
853,1080,47,20241119,Web Browser,79.3,80.9,0,5.0
854,1145,541,20240323,Smart TV,98.5,61.6,0,
855,829,71,20240613,Gaming Console,32.2,67.1,0,3.0
856,314,493,20240418,Smart TV,16.0,79.8,0,1.0
857,984,467,20231210,Mobile,125.6,82.1,0,2.0
858,1525,524,20241126,Gaming Console,11.4,13.1,0,
859,193,442,20241124,Mobile,86.9,62.1,0,
860,502,525,20240825,Gaming Console,28.1,34.7,0,5.0
861,1222,7,20241126,Mobile,103.4,85.4,0,
862,786,340,20241011,Mobile,26.6,66.4,0,
863,1998,351,20240604,Web Browser,51.9,59.7,0,5.0
864,366,347,20241117,Mobile,131.1,96.4,1,
865,2431,432,20240803,Mobile,86.2,57.5,0,
866,719,136,20231218,Web Browser,9.0,37.3,0,1.0
867,453,517,20240528,Laptop,118.8,77.7,0,
868,44,218,20241210,Tablet,93.6,68.4,0,
869,909,448,20240822,Smart TV,9.8,7.9,0,2.0
870,596,394,20240106,Mobile,16.0,66.5,0,2.0
871,2044,278,20240919,Mobile,33.4,64.1,0,5.0
872,2164,421,20230814,Smart TV,9.7,44.3,0,3.0
873,2878,591,20240617,Tablet,16.1,19.0,0,
874,1511,554,20240807,Smart TV,114.6,93.9,1,
875,2365,187,20240522,Mobile,147.3,93.2,1,5.0
876,2958,316,20241015,Smart TV,9.9,41.1,0,5.0
877,2349,192,20241222,Smart TV,45.5,29.4,0,5.0
878,2222,531,20240907,Web Browser,24.9,63.8,0,3.0
879,1901,185,20240615,Mobile,138.1,85.2,0,2.0
880,671,109,20240816,Smart TV,35.4,88.6,0,
881,2207,523,20240811,Smart TV,29.1,80.8,0,2.0
882,1211,22,20240902,Tablet,43.4,94.4,1,
883,2262,555,20240718,Mobile,57.9,44.2,0,1.0
884,1307,398,20240822,Mobile,138.3,91.0,1,
885,1411,419,20230917,Gaming Console,72.7,46.9,0,
886,912,513,20241208,Gaming Console,114.8,67.2,0,3.0
887,2487,462,20240410,Mobile,15.1,60.3,0,
888,313,409,20240208,Gaming Console,12.2,36.0,0,
889,2505,213,20241226,Mobile,14.8,16.5,0,
890,466,182,20231022,Smart TV,4.3,10.6,0,3.0
891,2314,277,20240215,Smart TV,67.9,40.6,0,1.0
892,2881,212,20240719,Mobile,26.8,89.3,0,1.0
893,281,342,20240921,Smart TV,84.8,64.2,0,1.0
894,1295,185,20241217,Mobile,109.0,67.3,0,4.0
895,2358,348,20241205,Tablet,14.5,36.2,0,5.0
896,990,384,20241230,Smart TV,45.3,35.4,0,4.0
897,121,173,20240514,Mobile,30.7,29.2,0,
898,1685,464,20241226,Gaming Console,84.4,74.1,0,3.0
899,2516,39,20240509,Mobile,67.2,58.5,0,
900,1745,564,20240806,Smart TV,64.9,64.3,0,
901,193,416,20230804,Smart TV,99.2,58.0,0,5.0
902,2058,294,20241210,Smart TV,72.6,49.7,0,5.0
903,584,409,20240816,Mobile,23.1,68.0,0,2.0
904,1285,119,20241116,Laptop,19.5,45.4,0,
905,971,190,20240505,Tablet,15.6,71.1,0,5.0
906,921,437,20240225,Smart TV,16.4,30.9,0,1.0
907,2580,354,20231126,Smart TV,120.8,67.5,0,5.0
908,1587,66,20241031,Laptop,119.2,71.0,0,
909,62,110,20240619,Laptop,27.0,81.9,0,5.0
911,987,478,20241016,Smart TV,105.0,73.4,0,
912,2337,208,20241209,Tablet,82.8,85.4,0,2.0
913,1932,266,20240121,Smart TV,67.8,58.5,0,
914,2963,72,20240219,Gaming Console,39.0,38.2,0,5.0
915,654,105,20240715,Smart TV,65.7,71.4,0,4.0
916,165,339,20240614,Laptop,15.2,52.5,0,2.0
917,1266,240,20241116,Smart TV,27.5,24.7,0,5.0
918,1724,527,20241218,Tablet,16.4,10.2,0,
919,1681,456,20240708,Laptop,159.8,99.9,1,5.0
920,2052,364,20240714,Smart TV,50.9,98.0,1,2.0
921,1481,558,20240519,Laptop,52.1,45.7,0,4.0
922,1655,337,20241120,Laptop,24.0,14.7,0,2.0
923,418,307,20240401,Mobile,16.2,60.0,0,1.0
924,781,385,20241216,Smart TV,59.9,34.4,0,
925,2639,12,20241113,Mobile,31.3,55.0,0,5.0
926,1320,494,20240524,Tablet,102.7,65.0,0,3.0
927,401,454,20241211,Tablet,76.7,43.9,0,1.0
928,892,336,20241230,Smart TV,56.1,56.1,0,3.0
929,1394,87,20241214,Mobile,48.1,43.4,0,5.0
930,84,495,20241107,Smart TV,9.1,16.6,0,5.0
931,2298,518,20230417,Smart TV,13.1,26.2,0,5.0
932,2044,536,20240603,Mobile,59.6,54.2,0,2.0
933,1195,308,20240610,Tablet,37.4,23.2,0,1.0
934,54,152,20240414,Laptop,9.0,43.0,0,5.0
935,2476,294,20241201,Web Browser,125.7,86.1,0,
936,557,231,20240322,Smart TV,25.0,53.2,0,
937,590,198,20240827,Tablet,57.1,53.9,0,5.0
938,1431,320,20231208,Smart TV,82.2,91.3,1,2.0
939,1170,255,20241208,Smart TV,63.1,45.4,0,
940,2661,137,20231031,Tablet,160.9,97.5,1,5.0
941,2023,151,20241205,Laptop,74.2,66.3,0,3.0
942,505,74,20240527,Smart TV,101.0,71.1,0,2.0
943,2422,408,20231102,Mobile,114.7,78.1,0,1.0
944,502,161,20241213,Mobile,60.8,36.8,0,
945,64,163,20240508,Smart TV,23.1,62.5,0,
946,236,28,20230610,Smart TV,97.7,86.4,0,4.0
947,1830,505,20240708,Mobile,43.7,79.5,0,
948,1201,240,20241224,Smart TV,51.7,46.6,0,
949,2637,500,20241021,Gaming Console,49.7,92.1,1,
950,1637,113,20240806,Smart TV,49.3,55.4,0,4.0
951,1307,268,20240627,Mobile,72.3,47.0,0,1.0
952,1196,500,20240706,Laptop,11.6,21.4,0,
953,521,152,20241211,Smart TV,11.6,55.4,0,3.0
954,2665,10,20241115,Mobile,83.7,84.6,0,
955,2335,205,20241205,Smart TV,43.0,75.5,0,4.0
956,124,25,20240802,Smart TV,8.7,21.7,0,4.0
957,374,573,20241203,Mobile,11.2,50.7,0,5.0
958,876,149,20240519,Web Browser,11.8,32.6,0,
959,805,560,20241103,Mobile,32.8,64.3,0,2.0
960,2871,486,20230210,Smart TV,32.7,72.7,0,
